"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,47,NA,7,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,49,NA,11,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,51,NA,14,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,53,NA,10,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,32,NA,15,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,41,NA,13,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,51,NA,13,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,43,NA,13,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Muraena","lentiginosa","Muraena lentiginosa",NA,28,NA,12,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Muraena","lentiginosa","Muraena lentiginosa",NA,30,NA,8,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Muraena","lentiginosa","Muraena lentiginosa",NA,33,NA,9,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,24,NA,15,"Cerro prieto - Popotla"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,39,NA,7,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,32,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,39,NA,11,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Epinephelus","guttatus","Epinephelus guttatus",NA,37,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,26,NA,16,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,28,NA,11,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,32,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,36,NA,42,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,56,NA,17,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,37,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,46,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,48,NA,14,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,56,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Scarus","coeruleus","Scarus coeruleus",NA,55,NA,12,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Scarus","coeruleus","Scarus coeruleus",NA,59,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sparisoma","viride","Sparisoma viride",NA,28,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sparisoma","viride","Sparisoma viride",NA,30,NA,9,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sparisoma","viride","Sparisoma viride",NA,31,NA,15,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sparisoma","viride","Sparisoma viride",NA,34,NA,12,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sparisoma","viride","Sparisoma viride",NA,37,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,10,NA,21,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,14,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,15,NA,11,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",20,19.5,25,5,NA,12,"Mugil","curema","Mugil curema",NA,44,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",20,19.5,25,5,NA,12,"Mugil","curema","Mugil curema",NA,45,NA,12,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",20,19.5,25,5,NA,12,"Mugil","curema","Mugil curema",NA,46,NA,11,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",20,19.5,25,5,NA,12,"Mugil","curema","Mugil curema",NA,57,NA,16,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",20,19.5,25,5,NA,12,"Scarus","coeruleus","Scarus coeruleus",NA,60,NA,11,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",20,19.5,25,5,NA,12,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,10,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Camila Vargas","10:20",20,19.5,25,5,NA,12,"Sphoeroides","lobatus","Sphoeroides lobatus",NA,12,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,29,NA,9,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,33,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,35,NA,12,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,34,NA,33,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,35,NA,27,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,37,NA,6,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,40,NA,14,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,45,NA,14,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,50,NA,8,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,52,NA,9,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,58,NA,9,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Mugil","curema","Mugil curema",NA,38,NA,15,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Mugil","curema","Mugil curema",NA,42,NA,14,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Mugil","curema","Mugil curema",NA,48,NA,14,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,32,NA,14,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","12:15",23,22.6,25,11,NA,7,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,38,NA,16,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Haemulon","sciurus","Haemulon sciurus",NA,16,NA,12,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Haemulon","sciurus","Haemulon sciurus",NA,20,NA,4,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Haemulon","sciurus","Haemulon sciurus",NA,21,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Haemulon","sciurus","Haemulon sciurus",NA,22,NA,9,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,36,NA,24,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,37,NA,12,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,43,NA,11,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,46,NA,12,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,47,NA,10,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,37,NA,23,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,51,NA,13,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,40,NA,17,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,41,NA,9,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,43,NA,7,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Cristobal Libertad","13:40",18,20,26,4,NA,6,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,55,NA,6,"Las cruces - Calencho"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",8,7.8,25,8,NA,12,"Mugil","curema","Mugil curema",NA,48,NA,9,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",8,7.8,25,8,NA,12,"Mugil","curema","Mugil curema",NA,52,NA,15,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Camila Vargas","14:45",8,7.8,25,8,NA,12,"Mugil","curema","Mugil curema",NA,54,NA,13,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,32,NA,9,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,39,NA,7,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,42,NA,15,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,43,NA,13,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,40,NA,13,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,43,NA,15,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Epinephelus","guttatus","Epinephelus guttatus",NA,47,NA,19,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Haemulon","sciurus","Haemulon sciurus",NA,23,NA,14,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Haemulon","sciurus","Haemulon sciurus",NA,24,NA,7,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,31,NA,10,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,35,NA,16,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,44,NA,8,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,51,NA,10,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,52,NA,12,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,57,NA,11,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,75,NA,10,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Scarus","coeruleus","Scarus coeruleus",NA,64,NA,9,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Scarus","coeruleus","Scarus coeruleus",NA,66,NA,18,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,25,NA,14,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Denise Garcia","10:20",15,14.8,26,11,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,35,NA,7,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,25,NA,12,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,28,NA,10,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,35,NA,12,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,30,NA,12,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,34,NA,14,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,36,NA,18,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,37,NA,14,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,54,NA,10,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Mugil","curema","Mugil curema",NA,46,NA,10,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,25,NA,13,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,35,NA,12,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Muraena","lentiginosa","Muraena lentiginosa",NA,38,NA,5,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,37,NA,11,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,39,NA,9,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,43,NA,9,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,45,NA,9,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,47,NA,11,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,44,NA,12,"Cerro prieto - Popotla"
1,6,2016,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","14:45",7,7.1,27,7,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,64,NA,13,"Cerro prieto - Popotla"
